transaction_id,store_id,store_format,checkout_id,transaction_hour,day_of_week,is_weekend,avg_basket_per_store,nb_items,transaction_duration_sec,nb_cancellations,fraud_pattern,is_synthetic_fraud,sec_per_item,cancel_ratio,items_vs_store_avg,store_avg_duration,duration_vs_store_avg,checkout_tx_count,store_tx_count,store_format_encoded,rule_reasons,rule_score,anomaly_flag,anomaly_score_raw,ml_risk_score,final_risk_score,final_flag
TX_005676,STORE_03,mall,CHK_051,12,3,0,9,18,174,1,normal,0,9.666666666666666,0.05555555555555555,2.0,97.91537544696067,1.7770447103504523,121,839,1,none,0,0,0.05208032377897953,37.36,26.15,0
TX_006402,STORE_02,city,CHK_037,19,2,0,7,14,152,0,normal,0,10.857142857142858,0.0,2.0,79.8921679909194,1.902564466860837,144,881,0,none,0,0,0.052131754487253046,37.35,26.14,0
TX_001675,STORE_05,retail_park,CHK_023,17,6,1,12,5,30,1,normal,0,6.0,0.2,0.4166666666666667,124.02059496567506,0.24189530785836855,105,874,2,none,0,0,0.05220021172515332,37.33,26.13,0
TX_002416,STORE_03,mall,CHK_026,15,6,1,9,16,122,1,normal,0,7.625,0.0625,1.7777777777777777,97.91537544696067,1.2459738773721563,129,839,1,none,0,0,0.05223693552074782,37.32,26.12,0
TX_002264,STORE_01,city,CHK_057,11,3,0,6,1,29,0,normal,0,29.0,0.0,0.16666666666666666,70.39753639417694,0.4119462339934781,107,893,0,none,0,0,0.052514394161162214,37.24,26.07,0
TX_005264,STORE_03,mall,CHK_022,19,6,1,9,14,134,0,normal,0,9.571428571428571,0.0,1.5555555555555556,97.91537544696067,1.3685286849825322,137,839,1,none,0,0,0.052557243001391085,37.23,26.06,0
TX_003852,STORE_01,city,CHK_001,11,4,0,6,1,25,0,normal,0,25.0,0.0,0.16666666666666666,70.39753639417694,0.35512606378748107,126,893,0,none,0,0,0.052664831896638065,37.2,26.04,0
TX_000987,STORE_03,mall,CHK_015,20,5,1,9,19,110,0,normal,0,5.7894736842105265,0.0,2.111111111111111,97.91537544696067,1.12341906976178,108,839,1,none,0,0,0.05276076246218864,37.17,26.02,0
TX_004605,STORE_07,hyper,CHK_032,15,6,1,15,8,58,1,normal,0,7.25,0.125,0.5333333333333333,144.76382488479263,0.4006525804782937,110,868,3,none,0,0,0.052799050571178396,37.16,26.01,0
TX_002678,STORE_07,hyper,CHK_054,13,5,1,15,20,219,2,normal,0,10.95,0.1,1.3333333333333333,144.76382488479263,1.5128088814611436,119,868,3,none,0,0,0.05278936655650279,37.16,26.01,0
TX_002216,STORE_02,city,CHK_001,14,6,1,7,15,140,1,normal,0,9.333333333333334,0.06666666666666667,2.142857142857143,79.8921679909194,1.752362008950771,126,881,0,none,0,0,0.05287673863498854,37.14,26.0,0
TX_003286,STORE_05,retail_park,CHK_033,21,5,1,12,14,159,3,normal,0,11.357142857142858,0.21428571428571427,1.1666666666666667,124.02059496567506,1.2820451316493533,106,874,2,none,0,0,0.05288243685772098,37.13,25.99,0
TX_006959,STORE_06,retail_park,CHK_037,16,4,0,13,3,46,0,normal,0,15.333333333333334,0.0,0.23076923076923078,129.70387243735763,0.3546540217773094,144,878,2,basket_much_smaller_than_store_average,15,0,0.07569271356304014,30.68,25.98,0
TX_003788,STORE_01,city,CHK_049,8,3,0,6,10,86,2,normal,0,8.6,0.2,1.6666666666666667,70.39753639417694,1.221633659428935,101,893,0,none,0,0,0.0529529195417352,37.11,25.98,0
TX_003962,STORE_03,mall,CHK_051,10,6,1,9,9,74,2,normal,0,8.222222222222221,0.2222222222222222,1.0,97.91537544696067,0.7557546469306521,121,839,1,none,0,0,0.05293728495393757,37.12,25.98,0
TX_000470,STORE_01,city,CHK_037,18,1,0,6,9,134,0,normal,0,14.88888888888889,0.0,1.5,70.39753639417694,1.9034757019008985,144,893,0,none,0,0,0.05303828710938285,37.09,25.96,0
TX_002423,STORE_01,city,CHK_060,14,6,1,6,3,45,1,normal,0,15.0,0.3333333333333333,0.5,70.39753639417694,0.639226914817466,118,893,0,none,0,0,0.05304390102001977,37.09,25.96,0
TX_002426,STORE_02,city,CHK_030,21,5,1,7,5,57,0,normal,0,11.4,0.0,0.7142857142857143,79.8921679909194,0.7134616750728139,85,881,0,none,0,0,0.05315925801623145,37.06,25.94,0
TX_000995,STORE_03,mall,CHK_019,8,6,1,9,12,150,0,normal,0,12.5,0.0,1.3333333333333333,97.91537544696067,1.5319350951297002,103,839,1,none,0,0,0.053148658638347834,37.06,25.94,0
TX_004591,STORE_08,hyper,CHK_041,10,3,0,16,18,130,3,normal,0,7.222222222222222,0.16666666666666666,1.125,153.7780269058296,0.8453743529926369,129,892,3,none,0,0,0.053230759074652134,37.04,25.93,0
TX_003197,STORE_08,hyper,CHK_011,21,6,1,16,21,204,1,normal,0,9.714285714285714,0.047619047619047616,1.3125,153.7780269058296,1.3265874462345995,117,892,3,none,0,0,0.053321021015161896,37.01,25.91,0
TX_001141,STORE_01,city,CHK_011,21,5,1,6,11,99,1,normal,0,9.0,0.09090909090909091,1.8333333333333333,70.39753639417694,1.406299212598425,117,893,0,none,0,0,0.053269392836728824,37.02,25.91,0
TX_005409,STORE_01,city,CHK_059,8,6,1,6,6,95,1,normal,0,15.833333333333334,0.16666666666666666,1.0,70.39753639417694,1.349479042392428,114,893,0,none,0,0,0.05340551597511667,36.99,25.89,0
TX_002360,STORE_08,hyper,CHK_037,19,2,0,16,21,232,0,normal,0,11.047619047619047,0.0,1.3125,153.7780269058296,1.5086680761099367,144,892,3,none,0,0,0.05343344907268599,36.98,25.89,0
TX_000942,STORE_07,hyper,CHK_026,11,6,1,15,18,233,0,normal,0,12.944444444444445,0.0,1.2,144.76382488479263,1.6095181250248698,129,868,3,none,0,0,0.0534659309115193,36.97,25.88,0
TX_002961,STORE_03,mall,CHK_019,14,0,0,9,2,39,0,normal,0,19.5,0.0,0.2222222222222222,97.91537544696067,0.39830312473372204,103,839,1,none,0,0,0.05351356406964114,36.96,25.87,0
TX_006681,STORE_03,mall,CHK_010,21,5,1,9,6,83,0,normal,0,13.833333333333334,0.0,0.6666666666666666,97.91537544696067,0.847670752638434,98,839,1,none,0,0,0.05351937712861299,36.95,25.86,0
TX_003340,STORE_02,city,CHK_052,19,6,1,7,2,38,0,normal,0,19.0,0.0,0.2857142857142857,79.8921679909194,0.47564111671520926,131,881,0,none,0,0,0.053634154726941996,36.92,25.84,0
TX_002710,STORE_03,mall,CHK_030,13,3,0,9,3,41,0,normal,0,13.666666666666666,0.0,0.3333333333333333,97.91537544696067,0.41872892600211803,85,839,1,none,0,0,0.05365808228043123,36.91,25.84,0
TX_003207,STORE_03,mall,CHK_022,21,5,1,9,8,77,1,normal,0,9.625,0.125,0.8888888888888888,97.91537544696067,0.7863933488332461,137,839,1,none,0,0,0.05374744365134121,36.89,25.82,0
TX_002628,STORE_06,retail_park,CHK_020,8,5,1,13,18,233,1,normal,0,12.944444444444445,0.05555555555555555,1.3846153846153846,129.70387243735763,1.7963997190024588,110,878,2,none,0,0,0.05390232275390272,36.85,25.8,0
TX_002034,STORE_08,hyper,CHK_034,12,5,1,16,22,211,1,normal,0,9.590909090909092,0.045454545454545456,1.375,153.7780269058296,1.3721076037034337,100,892,3,none,0,0,0.05388539147243532,36.85,25.8,0
TX_003060,STORE_03,mall,CHK_046,13,1,0,9,2,29,0,normal,0,14.5,0.0,0.2222222222222222,97.91537544696067,0.296174118391742,136,839,1,none,0,0,0.05395151973118684,36.83,25.78,0
TX_002930,STORE_02,city,CHK_036,15,0,0,7,5,61,2,normal,0,12.2,0.4,0.7142857142857143,79.8921679909194,0.7635291610428359,124,881,0,high_cancel_ratio,20,0,0.08429447239399518,28.25,25.78,0
TX_004985,STORE_02,city,CHK_054,8,3,0,7,1,26,0,normal,0,26.0,0.0,0.14285714285714285,79.8921679909194,0.32543865880514317,119,881,0,none,0,0,0.05399217981983384,36.82,25.77,0
TX_006854,STORE_08,hyper,CHK_013,8,6,1,16,18,83,0,normal,0,4.611111111111111,0.0,1.125,153.7780269058296,0.5397390099876066,122,892,3,none,0,0,0.05402145860084728,36.81,25.77,0
TX_001496,STORE_02,city,CHK_042,8,5,1,7,3,39,1,normal,0,13.0,0.3333333333333333,0.42857142857142855,79.8921679909194,0.4881579882077147,114,881,0,none,0,0,0.0540264427549193,36.81,25.77,0
TX_001894,STORE_08,hyper,CHK_037,16,5,1,16,19,201,1,normal,0,10.578947368421053,0.05263157894736842,1.1875,153.7780269058296,1.3070788073193846,144,892,3,none,0,0,0.05406335122125605,36.8,25.76,0
TX_003693,STORE_08,hyper,CHK_008,12,5,1,16,24,167,1,normal,0,6.958333333333333,0.041666666666666664,1.5,153.7780269058296,1.0859808996136182,126,892,3,none,0,0,0.0543219473608032,36.73,25.71,0
TX_002736,STORE_01,city,CHK_015,8,6,1,6,9,66,1,normal,0,7.333333333333333,0.1111111111111111,1.5,70.39753639417694,0.93753280839895,108,893,0,none,0,0,0.054354952057650396,36.72,25.7,0
TX_003305,STORE_03,mall,CHK_039,19,3,0,9,3,38,1,normal,0,12.666666666666666,0.3333333333333333,0.3333333333333333,97.91537544696067,0.38809022409952404,130,839,1,none,0,0,0.05441633590296502,36.7,25.69,0
TX_004621,STORE_01,city,CHK_052,17,5,1,6,4,50,1,normal,0,12.5,0.25,0.6666666666666666,70.39753639417694,0.7102521275749621,131,893,0,none,0,0,0.05491987929600073,36.56,25.59,0
TX_003960,STORE_08,hyper,CHK_035,9,1,0,16,19,203,2,normal,0,10.68421052631579,0.10526315789473684,1.1875,153.7780269058296,1.3200845665961944,102,892,3,none,0,0,0.05507823802135137,36.51,25.56,0
TX_001619,STORE_04,mall,CHK_058,8,5,1,10,18,196,1,normal,0,10.88888888888889,0.05555555555555555,1.8,105.14285714285714,1.8641304347826089,114,875,1,none,0,0,0.055135733302707046,36.5,25.55,0
TX_000185,STORE_01,city,CHK_018,13,1,0,6,1,26,0,normal,0,26.0,0.0,0.16666666666666666,70.39753639417694,0.3693311063389803,127,893,0,none,0,0,0.05511262208262535,36.5,25.55,0
TX_000022,STORE_03,mall,CHK_004,9,1,0,9,17,170,0,normal,0,10.0,0.0,1.8888888888888888,97.91537544696067,1.7361931078136603,114,839,1,none,0,0,0.055245136641404624,36.47,25.53,0
TX_002834,STORE_07,hyper,CHK_018,18,3,0,15,21,256,0,normal,0,12.19047619047619,0.0,1.4,144.76382488479263,1.7683975965938483,127,868,3,none,0,0,0.05530905568719191,36.45,25.52,0
TX_005717,STORE_03,mall,CHK_037,9,2,0,9,9,97,2,normal,0,10.777777777777779,0.2222222222222222,1.0,97.91537544696067,0.9906513615172061,144,839,1,none,0,0,0.055280434077750074,36.46,25.52,0
TX_002725,STORE_01,city,CHK_039,17,1,0,6,1,24,0,normal,0,24.0,0.0,0.16666666666666666,70.39753639417694,0.34092102123598184,130,893,0,none,0,0,0.05535688993867505,36.43,25.5,0
TX_003211,STORE_04,mall,CHK_034,11,5,1,10,3,39,1,normal,0,13.0,0.3333333333333333,0.3,105.14285714285714,0.37092391304347827,100,875,1,none,0,0,0.05541362557631524,36.42,25.49,0
TX_004693,STORE_08,hyper,CHK_030,14,5,1,16,17,121,1,normal,0,7.117647058823529,0.058823529411764705,1.0625,153.7780269058296,0.7868484362469929,85,892,3,none,0,0,0.055504070328639576,36.39,25.47,0
TX_006545,STORE_01,city,CHK_025,17,2,0,6,12,124,2,normal,0,10.333333333333334,0.16666666666666666,2.0,70.39753639417694,1.7614252763859062,117,893,0,none,0,0,0.05572685801448396,36.33,25.43,0
TX_002424,STORE_03,mall,CHK_055,20,5,1,9,6,50,1,normal,0,8.333333333333334,0.16666666666666666,0.6666666666666666,97.91537544696067,0.5106450317099,108,839,1,none,0,0,0.05573319258922915,36.33,25.43,0
TX_006596,STORE_08,hyper,CHK_030,19,5,1,16,15,114,0,normal,0,7.6,0.0,0.9375,153.7780269058296,0.7413282787781585,85,892,3,none,0,0,0.05575206901652474,36.32,25.42,0
TX_004025,STORE_06,retail_park,CHK_022,18,6,1,13,17,192,2,normal,0,11.294117647058824,0.11764705882352941,1.3076923076923077,129.70387243735763,1.4802950474183352,137,878,2,none,0,0,0.05584174997752178,36.3,25.41,0
TX_001528,STORE_07,hyper,CHK_019,8,6,1,15,10,103,1,normal,0,10.3,0.1,0.6666666666666666,144.76382488479263,0.7115037205045561,103,868,3,none,0,0,0.05584487435568697,36.3,25.41,0
TX_003421,STORE_03,mall,CHK_026,8,5,1,9,13,63,0,normal,0,4.846153846153846,0.0,1.4444444444444444,97.91537544696067,0.6434127399544741,129,839,1,none,0,0,0.05591486952094438,36.28,25.4,0
TX_000711,STORE_01,city,CHK_040,17,0,0,6,1,28,0,normal,0,28.0,0.0,0.16666666666666666,70.39753639417694,0.3977411914419788,122,893,0,none,0,0,0.055981100443007414,36.26,25.38,0
TX_000139,STORE_01,city,CHK_058,11,4,0,6,1,24,0,normal,0,24.0,0.0,0.16666666666666666,70.39753639417694,0.34092102123598184,114,893,0,none,0,0,0.05605205737759522,36.24,25.37,0
TX_001628,STORE_03,mall,CHK_001,18,4,0,9,6,46,2,normal,0,7.666666666666667,0.3333333333333333,0.6666666666666666,97.91537544696067,0.46979342917310807,126,839,1,none,0,0,0.05607390227303488,36.23,25.36,0
TX_001700,STORE_01,city,CHK_021,11,5,1,6,10,92,2,normal,0,9.2,0.2,1.6666666666666667,70.39753639417694,1.3068639147379304,118,893,0,none,0,0,0.05606654056297977,36.23,25.36,0
TX_005157,STORE_02,city,CHK_005,9,1,0,7,1,25,0,normal,0,25.0,0.0,0.14285714285714285,79.8921679909194,0.31292178731263764,118,881,0,none,0,0,0.05616365516562738,36.21,25.35,0
TX_004519,STORE_03,mall,CHK_033,17,4,0,9,3,44,1,normal,0,14.666666666666666,0.3333333333333333,0.3333333333333333,97.91537544696067,0.4493676279047121,106,839,1,none,0,0,0.056097476350589925,36.22,25.35,0
TX_000648,STORE_03,mall,CHK_041,8,5,1,9,5,49,0,normal,0,9.8,0.0,0.5555555555555556,97.91537544696067,0.5004321310757021,129,839,1,none,0,0,0.056158250893545425,36.21,25.35,0
TX_005193,STORE_02,city,CHK_003,8,5,1,7,2,37,0,normal,0,18.5,0.0,0.2857142857142857,79.8921679909194,0.46312424522270373,120,881,0,none,0,0,0.0562043107289153,36.19,25.33,0
TX_002000,STORE_08,hyper,CHK_030,12,5,1,16,20,166,0,normal,0,8.3,0.0,1.25,153.7780269058296,1.0794780199752132,85,892,3,none,0,0,0.056356891825836586,36.15,25.3,0
TX_001481,STORE_01,city,CHK_017,15,2,0,6,5,61,2,normal,0,12.2,0.4,0.8333333333333334,70.39753639417694,0.8665075956414539,124,893,0,high_cancel_ratio,20,0,0.08673825875280927,27.56,25.29,0
TX_003546,STORE_08,hyper,CHK_018,20,6,1,16,18,209,1,normal,0,11.61111111111111,0.05555555555555555,1.125,153.7780269058296,1.3591018444266239,127,892,3,none,0,0,0.056429105292132964,36.13,25.29,0
TX_004281,STORE_02,city,CHK_037,15,6,1,7,3,44,0,normal,0,14.666666666666666,0.0,0.42857142857142855,79.8921679909194,0.5507423456702423,144,881,0,none,0,0,0.05645832965620812,36.12,25.28,0
TX_005821,STORE_05,retail_park,CHK_049,8,5,1,12,19,214,0,normal,0,11.263157894736842,0.0,1.5833333333333333,124.02059496567506,1.7255198627230288,101,874,2,none,0,0,0.056642278776085964,36.07,25.25,0
TX_001947,STORE_03,mall,CHK_055,10,0,0,9,6,63,2,normal,0,10.5,0.3333333333333333,0.6666666666666666,97.91537544696067,0.6434127399544741,108,839,1,none,0,0,0.05670340206974034,36.05,25.23,0
TX_000775,STORE_03,mall,CHK_022,8,6,1,9,8,90,0,normal,0,11.25,0.0,0.8888888888888888,97.91537544696067,0.9191610570778201,137,839,1,none,0,0,0.056783586471442105,36.03,25.22,0
TX_001815,STORE_04,mall,CHK_014,16,6,1,10,9,69,3,normal,0,7.666666666666667,0.3333333333333333,0.9,105.14285714285714,0.65625,114,875,1,none,0,0,0.05687057884829272,36.01,25.21,0
TX_004379,STORE_01,city,CHK_047,15,5,1,6,2,41,0,normal,0,20.5,0.0,0.3333333333333333,70.39753639417694,0.5824067446114689,133,893,0,none,0,0,0.0568345178460985,36.02,25.21,0
TX_002580,STORE_01,city,CHK_036,17,0,0,6,1,26,0,normal,0,26.0,0.0,0.16666666666666666,70.39753639417694,0.3693311063389803,124,893,0,none,0,0,0.05688106927940839,36.0,25.2,0
TX_006819,STORE_04,mall,CHK_034,8,6,1,10,18,161,0,normal,0,8.944444444444445,0.0,1.8,105.14285714285714,1.53125,100,875,1,none,0,0,0.05695423656296972,35.98,25.19,0
TX_000354,STORE_03,mall,CHK_011,9,5,1,9,3,43,0,normal,0,14.333333333333334,0.0,0.3333333333333333,97.91537544696067,0.4391547272705141,117,839,1,none,0,0,0.05697126971779465,35.98,25.19,0
TX_000658,STORE_01,city,CHK_045,13,5,1,6,10,129,1,normal,0,12.9,0.1,1.6666666666666667,70.39753639417694,1.8324504891434024,107,893,0,none,0,0,0.0570172889389321,35.96,25.17,0
TX_005969,STORE_08,hyper,CHK_060,17,6,1,16,17,69,1,normal,0,4.0588235294117645,0.058823529411764705,1.0625,153.7780269058296,0.44869869504993803,118,892,3,none,0,0,0.057126775079319736,35.93,25.15,0
TX_006201,STORE_01,city,CHK_039,14,2,0,6,1,29,0,normal,0,29.0,0.0,0.16666666666666666,70.39753639417694,0.4119462339934781,130,893,0,none,0,0,0.05721574815879327,35.91,25.14,0
TX_006791,STORE_01,city,CHK_008,8,4,0,6,9,111,2,normal,0,12.333333333333334,0.2222222222222222,1.5,70.39753639417694,1.5767597232164159,126,893,0,none,0,0,0.05728919854875547,35.89,25.12,0
TX_004256,STORE_01,city,CHK_003,11,6,1,6,2,30,0,normal,0,15.0,0.0,0.3333333333333333,70.39753639417694,0.4261512765449773,120,893,0,none,0,0,0.05738923034145549,35.86,25.1,0
TX_003572,STORE_01,city,CHK_037,13,4,0,6,13,114,0,normal,0,8.76923076923077,0.0,2.1666666666666665,70.39753639417694,1.6193748508709136,144,893,0,none,0,0,0.05743160476099307,35.85,25.1,0
TX_004221,STORE_07,hyper,CHK_016,12,5,1,15,24,216,0,normal,0,9.0,0.0,1.6,144.76382488479263,1.4920854721260595,109,868,3,none,0,0,0.05748599631938589,35.83,25.08,0
TX_000866,STORE_08,hyper,CHK_037,16,6,1,16,19,132,0,normal,0,6.947368421052632,0.0,1.1875,153.7780269058296,0.8583801122694467,144,892,3,none,0,0,0.0575065802920296,35.83,25.08,0
TX_000660,STORE_08,hyper,CHK_008,8,0,0,16,12,95,2,normal,0,7.916666666666667,0.16666666666666666,0.75,153.7780269058296,0.6177735656484654,126,892,3,none,0,0,0.05768147586008665,35.78,25.05,0
TX_006516,STORE_02,city,CHK_051,8,6,1,7,10,110,2,normal,0,11.0,0.2,1.4285714285714286,79.8921679909194,1.3768558641756057,121,881,0,none,0,0,0.05765096577991058,35.78,25.05,0
TX_006554,STORE_07,hyper,CHK_035,19,4,0,15,26,145,1,normal,0,5.576923076923077,0.038461538461538464,1.7333333333333334,144.76382488479263,1.0016314511957343,102,868,3,none,0,0,0.05768399260918211,35.78,25.05,0
TX_001444,STORE_05,retail_park,CHK_012,10,2,0,12,21,239,0,normal,0,11.380952380952381,0.0,1.75,124.02059496567506,1.927099285938336,119,874,2,none,0,0,0.05773026694399952,35.76,25.03,0
TX_005005,STORE_01,city,CHK_043,18,3,0,6,12,159,0,normal,0,13.25,0.0,2.0,70.39753639417694,2.2586017656883794,114,893,0,none,0,0,0.05777679310770689,35.75,25.02,0
TX_006988,STORE_08,hyper,CHK_054,8,6,1,16,18,223,0,normal,0,12.38888888888889,0.0,1.125,153.7780269058296,1.4501421593642925,119,892,3,none,0,0,0.05779201655718358,35.74,25.02,0
TX_006444,STORE_06,retail_park,CHK_054,18,5,1,13,15,229,2,normal,0,15.266666666666667,0.13333333333333333,1.1538461538461537,129.70387243735763,1.7655602388479101,119,878,2,none,0,0,0.05783233274236921,35.73,25.01,0
TX_000636,STORE_08,hyper,CHK_034,21,6,1,16,16,189,0,normal,0,11.8125,0.0,1.0,153.7780269058296,1.229044251658526,100,892,3,none,0,0,0.058001858878253265,35.69,24.98,0
TX_006052,STORE_05,retail_park,CHK_046,10,6,1,12,5,55,1,normal,0,11.0,0.2,0.4166666666666667,124.02059496567506,0.44347473107367563,136,874,2,none,0,0,0.0580265194354701,35.68,24.98,0
TX_005606,STORE_03,mall,CHK_052,20,0,0,9,8,74,2,normal,0,9.25,0.25,0.8888888888888888,97.91537544696067,0.7557546469306521,131,839,1,none,0,0,0.058070029178262206,35.67,24.97,0
TX_002131,STORE_07,hyper,CHK_027,11,6,1,15,18,179,2,normal,0,9.944444444444445,0.1111111111111111,1.2,144.76382488479263,1.236496756993355,113,868,3,none,0,0,0.058160572178784564,35.64,24.95,0
TX_003255,STORE_01,city,CHK_053,17,6,1,6,5,86,1,normal,0,17.2,0.2,0.8333333333333334,70.39753639417694,1.221633659428935,118,893,0,none,0,0,0.05817966805876529,35.64,24.95,0
TX_001830,STORE_01,city,CHK_037,12,6,1,6,5,52,0,normal,0,10.4,0.0,0.8333333333333334,70.39753639417694,0.7386622126779606,144,893,0,none,0,0,0.058260318951339096,35.61,24.93,0
TX_006945,STORE_08,hyper,CHK_026,9,6,1,16,18,217,0,normal,0,12.055555555555555,0.0,1.125,153.7780269058296,1.411124881533863,129,892,3,none,0,0,0.0583673447355566,35.58,24.91,0
TX_001346,STORE_07,hyper,CHK_039,18,5,1,15,19,181,2,normal,0,9.526315789473685,0.10526315789473684,1.2666666666666666,144.76382488479263,1.2503123632167443,130,868,3,none,0,0,0.05840100436749074,35.57,24.9,0
TX_004354,STORE_01,city,CHK_024,15,6,1,6,4,43,1,normal,0,10.75,0.25,0.6666666666666666,70.39753639417694,0.6108168297144675,124,893,0,none,0,0,0.05857511504047319,35.52,24.86,0
TX_001004,STORE_03,mall,CHK_026,11,4,0,9,11,109,3,normal,0,9.909090909090908,0.2727272727272727,1.2222222222222223,97.91537544696067,1.113206169127582,129,839,1,none,0,0,0.058685326345156774,35.49,24.84,0
TX_002598,STORE_02,city,CHK_019,8,6,1,7,10,128,1,normal,0,12.8,0.1,1.4285714285714286,79.8921679909194,1.6021595510407047,103,881,0,none,0,0,0.05877479728951407,35.47,24.83,0
TX_000968,STORE_01,city,CHK_053,12,3,0,6,5,58,2,normal,0,11.6,0.4,0.8333333333333334,70.39753639417694,0.8238924679869561,118,893,0,high_cancel_ratio,20,0,0.08909363520490421,26.89,24.82,0
TX_005823,STORE_07,hyper,CHK_029,11,6,1,15,20,230,0,normal,0,11.5,0.0,1.3333333333333333,144.76382488479263,1.5887947156897855,115,868,3,none,0,0,0.05879748423059861,35.46,24.82,0
TX_005643,STORE_03,mall,CHK_037,15,5,1,9,6,64,0,normal,0,10.666666666666666,0.0,0.6666666666666666,97.91537544696067,0.6536256405886721,144,839,1,none,0,0,0.05892017914643899,35.43,24.8,0
TX_005559,STORE_01,city,CHK_030,15,5,1,6,4,50,0,normal,0,12.5,0.0,0.6666666666666666,70.39753639417694,0.7102521275749621,85,893,0,none,0,0,0.05895683687200792,35.42,24.79,0
TX_000429,STORE_01,city,CHK_003,10,6,1,6,2,39,0,normal,0,19.5,0.0,0.3333333333333333,70.39753639417694,0.5539966595084704,120,893,0,none,0,0,0.05897431595396907,35.41,24.79,0
TX_002304,STORE_02,city,CHK_035,14,4,0,7,1,30,0,normal,0,30.0,0.0,0.14285714285714285,79.8921679909194,0.3755061447751652,102,881,0,none,0,0,0.05905172196878894,35.39,24.77,0
TX_004135,STORE_06,retail_park,CHK_015,18,6,1,13,22,209,1,normal,0,9.5,0.045454545454545456,1.6923076923076923,129.70387243735763,1.6113628380751668,108,878,2,none,0,0,0.059118480932069284,35.37,24.76,0
TX_006900,STORE_08,hyper,CHK_039,17,6,1,16,19,231,0,normal,0,12.157894736842104,0.0,1.1875,153.7780269058296,1.5021651964715317,130,892,3,none,0,0,0.05910501507145971,35.37,24.76,0
TX_005158,STORE_04,mall,CHK_033,10,1,0,10,13,121,4,many_cancellations,1,9.307692307692308,0.3076923076923077,1.3,105.14285714285714,1.1508152173913044,106,875,1,none,0,0,0.05918419068995184,35.35,24.74,0
TX_006624,STORE_08,hyper,CHK_008,8,2,0,16,5,59,0,normal,0,11.8,0.0,0.3125,153.7780269058296,0.3836698986658891,126,892,3,none,0,0,0.05919493962794187,35.35,24.74,0
TX_001970,STORE_01,city,CHK_044,14,5,1,6,10,97,2,normal,0,9.7,0.2,1.6666666666666667,70.39753639417694,1.3778891274954266,123,893,0,none,0,0,0.05922073570987696,35.34,24.74,0
TX_002876,STORE_01,city,CHK_055,13,6,1,6,2,35,0,normal,0,17.5,0.0,0.3333333333333333,70.39753639417694,0.4971764893024735,108,893,0,none,0,0,0.0593241395143862,35.31,24.72,0
TX_005573,STORE_07,hyper,CHK_044,15,0,0,15,21,234,1,normal,0,11.142857142857142,0.047619047619047616,1.4,144.76382488479263,1.6164259281365645,123,868,3,none,0,0,0.05931531049584393,35.31,24.72,0
