transaction_id,store_id,checkout_id,nb_items,transaction_duration_sec,nb_cancellations,is_synthetic_fraud,sec_per_item,cancel_ratio,checkout_tx_count,store_tx_count,anomaly_flag,anomaly_score_raw,risk_score
TX_000357,STORE_03,CHK_033,5,95,0,0,19.0,0.0,121,535,0,0.12730875548276016,25.67
TX_004235,STORE_09,CHK_010,4,15,0,0,3.75,0.0,90,524,0,0.12735165576239665,25.66
TX_001676,STORE_09,CHK_045,5,172,0,0,34.4,0.0,91,524,0,0.12752746214728555,25.62
TX_000710,STORE_01,CHK_030,2,15,0,0,7.5,0.0,84,509,0,0.12751858807689065,25.62
TX_001878,STORE_09,CHK_033,13,95,1,0,7.3076923076923075,0.07692307692307693,121,524,0,0.12750093479885843,25.62
TX_003214,STORE_09,CHK_030,4,75,1,0,18.75,0.25,84,524,0,0.12758295226862243,25.61
TX_002047,STORE_10,CHK_035,5,78,2,0,15.6,0.4,114,505,0,0.12762145353472032,25.6
TX_000147,STORE_05,CHK_030,10,103,1,0,10.3,0.1,84,469,0,0.12760453189168153,25.6
TX_001144,STORE_02,CHK_001,6,132,2,0,22.0,0.3333333333333333,116,490,0,0.12763520295704578,25.59
TX_004430,STORE_04,CHK_010,12,15,0,0,1.25,0.0,90,478,0,0.1277429009563819,25.57
TX_001609,STORE_09,CHK_035,7,77,2,0,11.0,0.2857142857142857,114,524,0,0.12780721535900363,25.55
TX_003092,STORE_03,CHK_019,5,139,1,0,27.8,0.2,90,535,0,0.12790490910821106,25.53
TX_003058,STORE_09,CHK_044,12,103,0,0,8.583333333333334,0.0,125,524,0,0.12788159110854164,25.53
TX_000145,STORE_03,CHK_001,7,152,0,0,21.714285714285715,0.0,116,535,0,0.1279478303173313,25.52
TX_001962,STORE_01,CHK_045,3,148,1,0,49.333333333333336,0.3333333333333333,91,509,0,0.1279902710551289,25.51
TX_000535,STORE_07,CHK_030,1,28,0,0,28.0,0.0,84,492,0,0.12797723313087667,25.51
TX_003105,STORE_01,CHK_015,2,154,0,0,77.0,0.0,104,509,0,0.12802232179266632,25.5
TX_004873,STORE_03,CHK_048,2,82,0,0,41.0,0.0,113,535,0,0.1280094099027051,25.5
TX_001766,STORE_06,CHK_036,7,191,1,0,27.285714285714285,0.14285714285714285,109,489,0,0.12810924617063135,25.48
TX_001505,STORE_05,CHK_033,8,84,0,0,10.5,0.0,121,469,0,0.12817938846591725,25.46
TX_004158,STORE_02,CHK_038,2,94,1,0,47.0,0.5,92,490,0,0.12823638337914361,25.45
TX_003707,STORE_05,CHK_040,5,125,1,0,25.0,0.2,114,469,0,0.12826353842067695,25.44
TX_000320,STORE_04,CHK_028,14,169,1,0,12.071428571428571,0.07142857142857142,102,478,0,0.12836394573988802,25.42
TX_001942,STORE_08,CHK_044,13,98,1,0,7.538461538461538,0.07692307692307693,125,509,0,0.12834584062777926,25.42
TX_001443,STORE_03,CHK_006,2,117,0,0,58.5,0.0,102,535,0,0.12839197102497169,25.41
TX_000523,STORE_10,CHK_034,1,66,0,0,66.0,0.0,89,505,0,0.12843943368977329,25.4
TX_003640,STORE_09,CHK_044,8,77,0,0,9.625,0.0,125,524,0,0.1284133932425291,25.4
TX_004683,STORE_09,CHK_044,8,77,0,0,9.625,0.0,125,524,0,0.1284133932425291,25.4
TX_001152,STORE_03,CHK_035,12,56,1,0,4.666666666666667,0.08333333333333333,114,535,0,0.12844862063704438,25.39
TX_003823,STORE_09,CHK_039,1,42,0,0,42.0,0.0,103,524,0,0.12851130199505906,25.38
TX_000265,STORE_05,CHK_032,17,93,0,0,5.470588235294118,0.0,111,469,0,0.12850924089834376,25.38
TX_002189,STORE_08,CHK_044,3,79,0,0,26.333333333333332,0.0,125,509,0,0.12849027656091772,25.38
TX_004565,STORE_08,CHK_024,4,74,2,0,18.5,0.5,92,509,0,0.12853933354214708,25.37
TX_000645,STORE_09,CHK_017,2,122,0,0,61.0,0.0,107,524,0,0.12853813772760841,25.37
TX_000369,STORE_08,CHK_043,2,109,1,0,54.5,0.5,98,509,0,0.12857294616788545,25.36
TX_002752,STORE_01,CHK_045,4,99,2,0,24.75,0.5,91,509,0,0.12860386005650498,25.36
TX_000455,STORE_10,CHK_015,12,167,2,0,13.916666666666666,0.16666666666666666,104,505,0,0.12859413628127148,25.36
TX_003400,STORE_03,CHK_019,10,116,2,0,11.6,0.2,90,535,0,0.12865130491581828,25.35
TX_002482,STORE_07,CHK_018,8,121,3,0,15.125,0.375,97,492,0,0.12872466149179146,25.33
TX_000868,STORE_06,CHK_035,8,190,0,0,23.75,0.0,114,489,0,0.12875958115605363,25.32
TX_003467,STORE_03,CHK_048,2,61,0,0,30.5,0.0,113,535,0,0.12888845560982404,25.29
TX_001649,STORE_04,CHK_019,3,108,1,0,36.0,0.3333333333333333,90,478,0,0.12890078531713733,25.28
TX_002003,STORE_04,CHK_033,4,54,0,0,13.5,0.0,121,478,0,0.12896016392680415,25.27
TX_001614,STORE_03,CHK_007,3,140,0,0,46.666666666666664,0.0,95,535,0,0.12903216406916512,25.25
TX_001012,STORE_06,CHK_044,10,47,0,0,4.7,0.0,125,489,0,0.12910075753367228,25.24
TX_000669,STORE_08,CHK_026,1,90,0,0,90.0,0.0,103,509,0,0.12914340959362802,25.23
TX_003519,STORE_07,CHK_007,2,35,1,0,17.5,0.5,95,492,0,0.129140752124481,25.23
TX_004959,STORE_05,CHK_014,10,15,0,0,1.5,0.0,103,469,0,0.12929819275156507,25.19
TX_003890,STORE_06,CHK_043,14,162,2,0,11.571428571428571,0.14285714285714285,98,489,0,0.1292779104829393,25.19
TX_003775,STORE_09,CHK_023,15,31,1,0,2.066666666666667,0.06666666666666667,98,524,0,0.1292869470249473,25.19
TX_003024,STORE_02,CHK_010,15,58,2,0,3.8666666666666667,0.13333333333333333,90,490,0,0.12929819982467067,25.19
TX_003287,STORE_10,CHK_031,1,71,0,0,71.0,0.0,113,505,0,0.1293421028962522,25.18
TX_002529,STORE_03,CHK_046,3,100,1,0,33.333333333333336,0.3333333333333333,104,535,0,0.12931584176006605,25.18
TX_001562,STORE_05,CHK_021,6,166,0,0,27.666666666666668,0.0,101,469,0,0.1293935712559922,25.17
TX_000354,STORE_01,CHK_035,1,76,0,0,76.0,0.0,114,509,0,0.12942831605076105,25.16
TX_003651,STORE_05,CHK_009,12,31,1,0,2.5833333333333335,0.08333333333333333,98,469,0,0.12946494796802738,25.15
TX_003846,STORE_04,CHK_033,7,114,1,0,16.285714285714285,0.14285714285714285,121,478,0,0.1294546481527507,25.15
TX_001205,STORE_04,CHK_031,9,21,1,0,2.3333333333333335,0.1111111111111111,113,478,0,0.12951103112851675,25.14
TX_000337,STORE_03,CHK_033,6,113,0,0,18.833333333333332,0.0,121,535,0,0.1295496535581097,25.13
TX_003387,STORE_09,CHK_028,9,15,1,0,1.6666666666666667,0.1111111111111111,102,524,0,0.12961194340393278,25.11
TX_001452,STORE_05,CHK_039,2,110,0,0,55.0,0.0,103,469,0,0.12967978653796786,25.1
TX_000083,STORE_05,CHK_008,13,78,0,0,6.0,0.0,85,469,0,0.12972670302495143,25.08
TX_001453,STORE_07,CHK_017,2,147,0,0,73.5,0.0,107,492,0,0.12981774737541596,25.06
TX_004023,STORE_03,CHK_003,3,97,1,0,32.333333333333336,0.3333333333333333,97,535,0,0.12981861228589375,25.06
TX_004972,STORE_06,CHK_008,2,113,0,0,56.5,0.0,85,489,0,0.12986170578612627,25.05
TX_001219,STORE_04,CHK_033,4,51,0,0,12.75,0.0,121,478,0,0.13001101015893896,25.02
TX_003163,STORE_05,CHK_009,10,15,0,0,1.5,0.0,98,469,0,0.1300517691902503,25.01
TX_002054,STORE_10,CHK_044,6,82,1,0,13.666666666666666,0.16666666666666666,125,505,0,0.130034300671177,25.01
TX_004619,STORE_07,CHK_044,10,138,0,0,13.8,0.0,125,492,0,0.13006754730294479,25.0
TX_004592,STORE_09,CHK_012,4,117,1,0,29.25,0.25,87,524,0,0.13011451061640078,24.99
TX_000559,STORE_03,CHK_037,8,176,0,0,22.0,0.0,99,535,0,0.13016154489151122,24.98
TX_002328,STORE_05,CHK_049,6,35,1,0,5.833333333333333,0.16666666666666666,91,469,0,0.13014889741966446,24.98
TX_003453,STORE_10,CHK_044,12,97,1,0,8.083333333333334,0.08333333333333333,125,505,0,0.13027956873251928,24.95
TX_003052,STORE_05,CHK_030,6,129,0,0,21.5,0.0,84,469,0,0.13032467138538806,24.94
TX_001347,STORE_07,CHK_026,1,91,0,0,91.0,0.0,103,492,0,0.13034415423018447,24.93
TX_001971,STORE_03,CHK_029,2,80,0,0,40.0,0.0,90,535,0,0.1303751350627823,24.93
TX_001745,STORE_03,CHK_033,6,110,0,0,18.333333333333332,0.0,121,535,0,0.13040077169834996,24.92
TX_003680,STORE_01,CHK_023,14,109,3,0,7.785714285714286,0.21428571428571427,98,509,0,0.13042823964568534,24.91
TX_001933,STORE_03,CHK_039,8,28,1,0,3.5,0.125,103,535,0,0.13044273848778987,24.91
TX_003852,STORE_09,CHK_027,2,55,0,0,27.5,0.0,86,524,0,0.13045252892644205,24.91
TX_003269,STORE_05,CHK_013,12,132,1,0,11.0,0.08333333333333333,110,469,0,0.13048342262901425,24.9
TX_001106,STORE_05,CHK_040,6,48,1,0,8.0,0.16666666666666666,114,469,0,0.1304704750231171,24.9
TX_000095,STORE_06,CHK_019,5,174,1,0,34.8,0.2,90,489,0,0.13054348050411063,24.89
TX_003462,STORE_01,CHK_024,10,25,2,0,2.5,0.2,92,509,0,0.1305773383533051,24.88
TX_002985,STORE_07,CHK_048,6,144,2,0,24.0,0.3333333333333333,113,492,0,0.1305908798324038,24.87
TX_004346,STORE_07,CHK_025,11,142,0,0,12.909090909090908,0.0,80,492,0,0.13059141923273238,24.87
TX_004692,STORE_05,CHK_038,11,25,0,0,2.272727272727273,0.0,92,469,0,0.13064522418575059,24.86
TX_001454,STORE_02,CHK_042,1,85,0,0,85.0,0.0,95,490,0,0.13067783818480871,24.85
TX_003953,STORE_03,CHK_003,9,20,0,0,2.2222222222222223,0.0,97,535,0,0.1306881551187019,24.85
TX_001039,STORE_04,CHK_034,10,167,1,0,16.7,0.1,89,478,0,0.13075057058751588,24.84
TX_003285,STORE_04,CHK_020,6,128,2,0,21.333333333333332,0.3333333333333333,94,478,0,0.1307704456490119,24.83
TX_004523,STORE_02,CHK_025,3,107,0,0,35.666666666666664,0.0,80,490,0,0.13086290342948226,24.81
TX_001573,STORE_04,CHK_030,2,77,0,0,38.5,0.0,84,478,0,0.13085159203359747,24.81
TX_002372,STORE_03,CHK_016,7,15,0,0,2.142857142857143,0.0,104,535,0,0.13089596511365048,24.8
TX_002779,STORE_05,CHK_035,5,124,1,0,24.8,0.2,114,469,0,0.1309082406607514,24.8
TX_003135,STORE_06,CHK_030,6,170,0,0,28.333333333333332,0.0,84,489,0,0.13094681498618865,24.79
TX_001545,STORE_07,CHK_025,3,107,0,0,35.666666666666664,0.0,80,492,0,0.1309563339528111,24.79
TX_001811,STORE_05,CHK_018,15,57,1,0,3.8,0.06666666666666667,97,469,0,0.13092352771797416,24.79
TX_002284,STORE_08,CHK_044,11,110,1,0,10.0,0.09090909090909091,125,509,0,0.13093938824370255,24.79
TX_002197,STORE_01,CHK_025,5,121,1,0,24.2,0.2,80,509,0,0.13095057031349167,24.79
TX_003799,STORE_01,CHK_020,9,115,3,0,12.777777777777779,0.3333333333333333,94,509,0,0.13098989607332023,24.78
TX_004772,STORE_05,CHK_034,14,81,1,0,5.785714285714286,0.07142857142857142,89,469,0,0.130968137051013,24.78
TX_001143,STORE_05,CHK_040,7,43,1,0,6.142857142857143,0.14285714285714285,114,469,0,0.1309646596002091,24.78
TX_004204,STORE_02,CHK_021,4,58,2,0,14.5,0.5,101,490,0,0.1310989819353745,24.75
TX_002522,STORE_05,CHK_012,10,65,1,0,6.5,0.1,87,469,0,0.13115326522185933,24.74
TX_001138,STORE_05,CHK_045,5,132,1,0,26.4,0.2,91,469,0,0.1311329345524193,24.74
TX_003814,STORE_05,CHK_040,5,118,1,0,23.6,0.2,114,469,0,0.1312022570000589,24.73
TX_002049,STORE_09,CHK_019,8,15,0,0,1.875,0.0,90,524,0,0.13123422990027073,24.72
TX_004092,STORE_04,CHK_025,8,62,0,0,7.75,0.0,80,478,0,0.13136547082259115,24.69
TX_004831,STORE_08,CHK_031,1,70,0,0,70.0,0.0,113,509,0,0.13137478864856655,24.68
TX_003912,STORE_10,CHK_013,12,195,0,0,16.25,0.0,110,505,0,0.13152172645353888,24.65
TX_001224,STORE_04,CHK_050,1,41,0,0,41.0,0.0,102,478,0,0.13157064191800882,24.64
TX_004937,STORE_05,CHK_039,10,27,1,0,2.7,0.1,103,469,0,0.13158980726780134,24.63
TX_002035,STORE_03,CHK_038,8,94,2,0,11.75,0.25,92,535,0,0.13160238872128455,24.63
TX_001521,STORE_05,CHK_021,7,25,1,0,3.5714285714285716,0.14285714285714285,101,469,0,0.1316240115222273,24.62
TX_002706,STORE_03,CHK_010,9,39,1,0,4.333333333333333,0.1111111111111111,90,535,0,0.13188416671870973,24.56
TX_000431,STORE_10,CHK_025,13,129,0,0,9.923076923076923,0.0,80,505,0,0.13193681481050812,24.55
TX_002756,STORE_06,CHK_034,7,143,2,0,20.428571428571427,0.2857142857142857,89,489,0,0.13194040633705734,24.55
TX_001742,STORE_05,CHK_002,17,104,0,0,6.117647058823529,0.0,105,469,0,0.13198536557138207,24.54
TX_004783,STORE_09,CHK_041,6,18,1,0,3.0,0.16666666666666666,105,524,0,0.1319548785607692,24.54
TX_002429,STORE_06,CHK_040,18,131,1,0,7.277777777777778,0.05555555555555555,114,489,0,0.1319538504703866,24.54
TX_000022,STORE_06,CHK_009,2,92,1,0,46.0,0.5,98,489,0,0.13202423622883636,24.53
TX_004335,STORE_03,CHK_036,9,167,0,0,18.555555555555557,0.0,109,535,0,0.1320184616416033,24.53
TX_004169,STORE_05,CHK_001,9,139,0,0,15.444444444444445,0.0,116,469,0,0.13204053428088758,24.52
TX_003827,STORE_05,CHK_047,10,106,2,0,10.6,0.2,95,469,0,0.13204617414119413,24.52
TX_004587,STORE_03,CHK_038,8,26,0,0,3.25,0.0,92,535,0,0.13204137670730842,24.52
TX_001593,STORE_03,CHK_001,5,133,0,0,26.6,0.0,116,535,0,0.132123008918604,24.5
TX_004291,STORE_06,CHK_001,15,156,0,0,10.4,0.0,116,489,0,0.13221646186295372,24.48
TX_003528,STORE_04,CHK_033,9,77,1,0,8.555555555555555,0.1111111111111111,121,478,0,0.13222906312894755,24.48
TX_003687,STORE_07,CHK_033,2,101,0,0,50.5,0.0,121,492,0,0.1322539614459628,24.47
TX_004869,STORE_04,CHK_029,7,67,2,0,9.571428571428571,0.2857142857142857,90,478,0,0.13226971370821083,24.47
TX_001791,STORE_04,CHK_027,8,32,1,0,4.0,0.125,86,478,0,0.1323213493132102,24.45
TX_000290,STORE_08,CHK_044,7,64,1,0,9.142857142857142,0.14285714285714285,125,509,0,0.13231690448611544,24.45
TX_002938,STORE_10,CHK_040,1,42,0,0,42.0,0.0,114,505,0,0.13243287575548085,24.43
TX_002238,STORE_01,CHK_005,9,59,2,0,6.555555555555555,0.2222222222222222,84,509,0,0.13242379419968314,24.43
TX_000006,STORE_05,CHK_003,9,105,2,0,11.666666666666666,0.2222222222222222,97,469,0,0.13247863657788428,24.42
TX_004431,STORE_03,CHK_046,12,166,0,0,13.833333333333334,0.0,104,535,0,0.13248677160857392,24.41
TX_001441,STORE_06,CHK_049,2,68,1,0,34.0,0.5,91,489,0,0.13263676323950713,24.38
TX_000544,STORE_05,CHK_005,7,99,1,0,14.142857142857142,0.14285714285714285,84,469,0,0.13264457958329634,24.38
TX_004880,STORE_09,CHK_029,6,15,0,0,2.5,0.0,90,524,0,0.1327167485857182,24.36
TX_004180,STORE_10,CHK_015,2,90,1,0,45.0,0.5,104,505,0,0.13277739027698876,24.34
TX_002781,STORE_04,CHK_025,7,76,0,0,10.857142857142858,0.0,80,478,0,0.1328257562715655,24.33
TX_002778,STORE_03,CHK_003,3,137,0,0,45.666666666666664,0.0,97,535,0,0.13282306184783477,24.33
TX_003900,STORE_01,CHK_025,6,50,1,0,8.333333333333334,0.16666666666666666,80,509,0,0.13289596638195939,24.31
TX_002640,STORE_08,CHK_025,4,128,0,0,32.0,0.0,80,509,0,0.1329355028289197,24.3
TX_001349,STORE_05,CHK_027,6,133,0,0,22.166666666666668,0.0,86,469,0,0.13294723728222335,24.3
TX_001635,STORE_03,CHK_012,6,130,1,0,21.666666666666668,0.16666666666666666,87,535,0,0.13301067425665059,24.29
TX_002015,STORE_10,CHK_044,8,128,0,0,16.0,0.0,125,505,0,0.13304078040048967,24.28
TX_000090,STORE_06,CHK_032,18,97,2,0,5.388888888888889,0.1111111111111111,111,489,0,0.13307523534729143,24.27
TX_004280,STORE_05,CHK_049,3,30,0,0,10.0,0.0,91,469,0,0.1331157447619497,24.26
TX_003936,STORE_02,CHK_006,4,64,2,0,16.0,0.5,102,490,0,0.13329919107535199,24.22
TX_002263,STORE_02,CHK_024,1,74,0,0,74.0,0.0,92,490,0,0.133280439620323,24.22
TX_002705,STORE_09,CHK_013,5,15,0,0,3.0,0.0,110,524,0,0.13326596710454164,24.22
TX_001461,STORE_02,CHK_047,18,40,1,0,2.2222222222222223,0.05555555555555555,95,490,0,0.1333353340752811,24.21
TX_002722,STORE_03,CHK_016,9,179,0,0,19.88888888888889,0.0,104,535,0,0.13337171571744866,24.2
TX_003862,STORE_06,CHK_006,4,79,2,0,19.75,0.5,102,489,0,0.13341713841652808,24.19
TX_002018,STORE_09,CHK_026,20,100,0,0,5.0,0.0,103,524,0,0.13346135131554665,24.18
TX_004933,STORE_09,CHK_016,6,62,2,0,10.333333333333334,0.3333333333333333,104,524,0,0.13345486816394775,24.18
TX_003456,STORE_01,CHK_021,2,86,1,0,43.0,0.5,101,509,0,0.13353240916776404,24.16
TX_001974,STORE_09,CHK_027,15,89,1,0,5.933333333333334,0.06666666666666667,86,524,0,0.1336211076661804,24.14
TX_003407,STORE_01,CHK_033,5,128,1,0,25.6,0.2,121,509,0,0.13362425473562461,24.14
TX_001088,STORE_08,CHK_010,2,133,0,0,66.5,0.0,90,509,0,0.13361116409059903,24.14
TX_001020,STORE_03,CHK_050,3,70,1,0,23.333333333333332,0.3333333333333333,102,535,0,0.13364303115296566,24.13
TX_003267,STORE_07,CHK_022,1,82,0,0,82.0,0.0,106,492,0,0.13363835993962003,24.13
TX_000974,STORE_01,CHK_033,9,149,1,0,16.555555555555557,0.1111111111111111,121,509,0,0.13370431033524272,24.12
TX_000138,STORE_05,CHK_013,12,54,1,0,4.5,0.08333333333333333,110,469,0,0.13367563667209448,24.12
TX_002051,STORE_04,CHK_025,8,79,0,0,9.875,0.0,80,478,0,0.13372016731239073,24.11
TX_003445,STORE_09,CHK_008,14,52,0,0,3.7142857142857144,0.0,85,524,0,0.13374036497604735,24.11
TX_002530,STORE_05,CHK_037,5,142,1,0,28.4,0.2,99,469,0,0.13376535465345496,24.1
TX_003888,STORE_03,CHK_001,14,115,0,0,8.214285714285714,0.0,116,535,0,0.13384589283560405,24.08
TX_002934,STORE_05,CHK_015,9,17,0,0,1.8888888888888888,0.0,104,469,0,0.13390348196805896,24.07
TX_000155,STORE_05,CHK_038,6,156,0,0,26.0,0.0,92,469,0,0.1339162025933528,24.07
TX_002109,STORE_07,CHK_044,6,109,1,0,18.166666666666668,0.16666666666666666,125,492,0,0.13397314839476682,24.05
TX_000195,STORE_05,CHK_040,13,87,1,0,6.6923076923076925,0.07692307692307693,114,469,0,0.1340718772863581,24.03
TX_004015,STORE_04,CHK_022,6,78,2,0,13.0,0.3333333333333333,106,478,0,0.13410147771722086,24.02
TX_002971,STORE_09,CHK_032,3,62,1,0,20.666666666666668,0.3333333333333333,111,524,0,0.13409933845310157,24.02
TX_004763,STORE_03,CHK_030,13,113,0,0,8.692307692307692,0.0,84,535,0,0.1341555713756899,24.01
TX_002547,STORE_01,CHK_012,15,93,2,0,6.2,0.13333333333333333,87,509,0,0.1341548752398884,24.01
TX_001898,STORE_08,CHK_035,5,106,2,0,21.2,0.4,114,509,0,0.13416865152665713,24.01
TX_001657,STORE_06,CHK_048,1,58,0,0,58.0,0.0,113,489,0,0.13420978870715028,24.0
TX_003548,STORE_05,CHK_050,15,126,1,0,8.4,0.06666666666666667,102,469,0,0.13424144874755156,23.99
TX_003213,STORE_03,CHK_039,17,122,0,0,7.176470588235294,0.0,103,535,0,0.13426510789664275,23.98
TX_001525,STORE_09,CHK_038,5,26,1,0,5.2,0.2,92,524,0,0.13430596075503282,23.97
TX_003107,STORE_06,CHK_033,9,147,1,0,16.333333333333332,0.1111111111111111,121,489,0,0.1343911431097457,23.95
TX_003194,STORE_10,CHK_025,9,57,1,0,6.333333333333333,0.1111111111111111,80,505,0,0.13441121412799956,23.95
TX_003685,STORE_07,CHK_044,9,134,0,0,14.88888888888889,0.0,125,492,0,0.1344164697275121,23.94
TX_003136,STORE_09,CHK_001,16,72,0,0,4.5,0.0,116,524,0,0.13455759092403657,23.91
TX_004841,STORE_10,CHK_032,1,65,0,0,65.0,0.0,111,505,0,0.13456072360829285,23.91
TX_001290,STORE_03,CHK_011,16,75,0,0,4.6875,0.0,111,535,0,0.13466783959081108,23.88
TX_004000,STORE_04,CHK_001,15,88,1,0,5.866666666666666,0.06666666666666667,116,478,0,0.13476898982165925,23.86
TX_001002,STORE_05,CHK_032,13,118,1,0,9.076923076923077,0.07692307692307693,111,469,0,0.13494580269255851,23.82
TX_000037,STORE_09,CHK_008,6,141,1,0,23.5,0.16666666666666666,85,524,0,0.1350032098086575,23.8
TX_003416,STORE_06,CHK_040,1,47,0,0,47.0,0.0,114,489,0,0.13507608250945863,23.78
TX_000415,STORE_08,CHK_005,8,15,0,0,1.875,0.0,84,509,0,0.13522686965241626,23.75
TX_003684,STORE_02,CHK_017,2,86,1,0,43.0,0.5,107,490,0,0.13521806207542458,23.75
TX_001187,STORE_08,CHK_032,1,70,0,0,70.0,0.0,111,509,0,0.13527440732869817,23.74
TX_002253,STORE_09,CHK_015,13,64,2,0,4.923076923076923,0.15384615384615385,104,524,0,0.13529328157362813,23.73
TX_004115,STORE_03,CHK_033,7,99,0,0,14.142857142857142,0.0,121,535,0,0.1353049795861545,23.73
TX_003626,STORE_04,CHK_043,15,28,0,0,1.8666666666666667,0.0,98,478,0,0.13539646252948145,23.71
TX_004859,STORE_09,CHK_027,4,98,1,0,24.5,0.25,86,524,0,0.13540090071480454,23.71
TX_000863,STORE_01,CHK_011,1,76,0,0,76.0,0.0,111,509,0,0.1353690057468815,23.71
TX_001044,STORE_10,CHK_013,20,95,1,0,4.75,0.05,110,505,0,0.13547860675607298,23.69
TX_003656,STORE_06,CHK_024,13,43,2,0,3.3076923076923075,0.15384615384615385,92,489,0,0.1355943608771346,23.66
TX_002693,STORE_06,CHK_029,17,147,1,0,8.647058823529411,0.058823529411764705,90,489,0,0.13560147787328652,23.66
TX_004190,STORE_03,CHK_030,10,134,0,0,13.4,0.0,84,535,0,0.13561282614177422,23.65
TX_002157,STORE_04,CHK_025,8,87,0,0,10.875,0.0,80,478,0,0.1357144335589867,23.63
TX_002394,STORE_02,CHK_024,1,62,0,0,62.0,0.0,92,490,0,0.13574843616709986,23.62
TX_001731,STORE_04,CHK_004,18,117,0,0,6.5,0.0,95,478,0,0.1357793421012755,23.61
TX_001523,STORE_01,CHK_037,16,168,1,0,10.5,0.0625,99,509,0,0.13590037594475968,23.58
TX_003734,STORE_05,CHK_048,6,143,0,0,23.833333333333332,0.0,113,469,0,0.13596256621118447,23.57
TX_000409,STORE_08,CHK_039,4,79,2,0,19.75,0.5,103,509,0,0.13600534469322795,23.56
TX_001037,STORE_04,CHK_018,6,59,2,0,9.833333333333334,0.3333333333333333,97,478,0,0.13604568480693002,23.55
TX_002440,STORE_06,CHK_048,14,18,0,0,1.2857142857142858,0.0,113,489,0,0.13604623658169945,23.55
TX_001567,STORE_02,CHK_040,1,54,0,0,54.0,0.0,114,490,0,0.1361011426581321,23.54
TX_003768,STORE_03,CHK_014,11,27,0,0,2.4545454545454546,0.0,103,535,0,0.1360732907263928,23.54
TX_001901,STORE_02,CHK_024,7,32,2,0,4.571428571428571,0.2857142857142857,92,490,0,0.13612010581283585,23.53
TX_003152,STORE_10,CHK_014,18,39,1,0,2.1666666666666665,0.05555555555555555,103,505,0,0.1361256343726065,23.53
TX_000657,STORE_08,CHK_025,13,123,0,0,9.461538461538462,0.0,80,509,0,0.13611547264038104,23.53
TX_004596,STORE_03,CHK_033,10,100,0,0,10.0,0.0,121,535,0,0.13617954119234,23.52
TX_003971,STORE_09,CHK_037,3,150,0,0,50.0,0.0,99,524,0,0.1361875040940287,23.51
TX_002631,STORE_09,CHK_041,10,52,2,0,5.2,0.2,105,524,0,0.13623202506911175,23.5
TX_001794,STORE_05,CHK_049,7,40,1,0,5.714285714285714,0.14285714285714285,91,469,0,0.13633839652287438,23.48
TX_000414,STORE_09,CHK_025,6,104,0,0,17.333333333333332,0.0,80,524,0,0.13643092145532038,23.46
TX_004277,STORE_04,CHK_008,15,101,0,0,6.733333333333333,0.0,85,478,0,0.13647624417890375,23.44
TX_004987,STORE_05,CHK_011,7,151,0,0,21.571428571428573,0.0,111,469,0,0.13651089400022237,23.44
TX_000820,STORE_02,CHK_044,10,54,0,0,5.4,0.0,125,490,0,0.1365136913484581,23.44
TX_001703,STORE_09,CHK_018,11,24,1,0,2.1818181818181817,0.09090909090909091,97,524,0,0.13670780014885398,23.39
TX_003294,STORE_05,CHK_012,9,118,1,0,13.11111111111111,0.1111111111111111,87,469,0,0.13679807938085226,23.37
TX_003610,STORE_05,CHK_023,15,119,1,0,7.933333333333334,0.06666666666666667,98,469,0,0.1368187167656975,23.36
TX_002851,STORE_07,CHK_025,13,53,0,0,4.076923076923077,0.0,80,492,0,0.13681173142804998,23.36
TX_002642,STORE_03,CHK_001,5,94,1,0,18.8,0.2,116,535,0,0.13684965783453396,23.35
TX_002230,STORE_06,CHK_011,1,67,0,0,67.0,0.0,111,489,0,0.1368673307553514,23.35
TX_001213,STORE_08,CHK_038,3,139,1,0,46.333333333333336,0.3333333333333333,92,509,0,0.13696416322506916,23.33
TX_002961,STORE_05,CHK_036,4,134,0,0,33.5,0.0,109,469,0,0.13697164170614107,23.32
TX_003313,STORE_04,CHK_039,3,151,0,0,50.333333333333336,0.0,103,478,0,0.13707482584806224,23.3
TX_001996,STORE_09,CHK_009,2,124,0,0,62.0,0.0,98,524,0,0.13710460447989886,23.29
TX_003583,STORE_03,CHK_004,11,118,2,0,10.727272727272727,0.18181818181818182,95,535,0,0.13710914112163392,23.29
TX_000313,STORE_03,CHK_011,12,41,0,0,3.4166666666666665,0.0,111,535,0,0.13713464689562677,23.28
TX_004702,STORE_04,CHK_001,4,105,1,0,26.25,0.25,116,478,0,0.13726275961530593,23.25
TX_003477,STORE_07,CHK_050,2,102,1,0,51.0,0.5,102,492,0,0.13732375163275906,23.24
TX_002524,STORE_04,CHK_033,9,55,0,0,6.111111111111111,0.0,121,478,0,0.13733931154906803,23.23
TX_000312,STORE_02,CHK_008,3,94,1,0,31.333333333333332,0.3333333333333333,85,490,0,0.13741147933197256,23.22
TX_002549,STORE_05,CHK_035,13,102,1,0,7.846153846153846,0.07692307692307693,114,469,0,0.13743143927608525,23.21
TX_003895,STORE_06,CHK_035,7,15,1,0,2.142857142857143,0.14285714285714285,114,489,0,0.13744918142697304,23.21
TX_004329,STORE_06,CHK_005,16,58,0,0,3.625,0.0,84,489,0,0.13742117116715763,23.21
TX_000291,STORE_03,CHK_047,14,52,1,0,3.7142857142857144,0.07142857142857142,95,535,0,0.1375892641076097,23.17
